"""stocks, commodities routed? you haven's seen anything yet! wait for more contradictory speeches, stronger $ as we get close to dec .",negative
"'rt : twitter, yelp, yahoo! worst offenders in stock-comp excess, says cantor - tech trader daily -   hoo https:\xe2\x80\xa6",negative
'am kept showing up on insider selling list even with stock already % off its highs. now we know why,negative
"' increases , cuts rate -&gt; us equity surge. high valuations, fundamentals be damned!",negative
'rt : possible bullish gartley pattern around 400-15 area,negative
'anyone care that the brazilian bovespa is breaking out above the downtrend line from the highs? vsp wz - probably not bearish,negative
'our themed weekly market commentary. here are things that could scare the very soon.,negative
'the german -year bond fell below basis points. again!,negative
"'putin ignored his favourite oil/gas sectors; focus was diversification via small-medium companies, technology and education",negative
"'private sector output in falls at weaker pace in december, headline index at (48.1 in nov)",negative
'stock market near day\xe2\x80\x99s lows following credit downgrade by s&amp to aa from aaa previously,negative
'ifo business climate index for rises to -month high of in november (consensus: ),negative
'rt : increasingly worried about secular pivot in us . asymmetric risk profile - limited upside &amp; plenty downside. https:\xe2\x80\xa6,negative
' is the worst performing stock in the s&amp in .,negative
"""global risk doesn't disappear simply by striking line in today's statement. risk will loom large at next meeting /14-15.",negative
"'top stock under obama: lta\nworst: slr\n\n""there\'s irony in that. we had a \'solar\' president"" - , on",negative
' economic growth fails to rebound in q2. also points to downside q3 risk. more here:,negative
"""new -week closing high for semiconductors today. where i grew up that wasn't bearish ox mh",negative
"'french cpi lowest since nov. . not good for those who argue ""no risk of deflation in the area "".",negative
"'ibm  reports monday pm. amazingly, the stock has fallen on every q3 earnings report going back yrs to :\xe2\x80\xa6",negative
"""while are bouncing back,government yields aren't. point to slower &amp; more dovish central banks",negative
"'10yr us treasury yield in sharp plunge to 3, only bp above my long-held target. yr hit my target of bp this morning.",negative
"' comp output index falls to -month low of , signals slower growth",negative
'but people are income starved and they bid up  based on its % dividend,negative
"""rt : 's $727m continues to fall. the yield hit % for the first time today.",negative
"'why yr schatz at bp? b/c for investors, it is closest to being risk-free on country risk without taking on duration risk.",negative
'rt : effect of \n still bigger risk...,negative
"'kos: biggest risk factor going forward is supply constraints in housing pushing prices up, especially in key markets",negative
"'in snap ipo, new investors to get zero votes while snapchat founders keep control. nap",negative
"' gotta wonder how that cr buyout is faring. cold comfort for us bears, but still.",negative
'fund flows are more bearish than they appear via few read - but had some useful data ds vxy ust,negative
"""don't be that candidate. worst questions to ask during an : via",negative
'rt : down about % after - stock market due to open as usual in mins. shut down though.,negative
'cpi for all items decreases % in october as gasoline index falls,negative
'why are analysts so hard on  with equity comp but  gets a pass? analysts happy to adjust  earnings for equity awards,negative
"""rt : 's bullard, who is known to stray, joins growing flock of fomc members, flying toward a rate hike in june",negative
"'fresh squuezed - trump acquires usa, mexico is miserable and the internet is dead - perfect for stocks py",negative
"'. exactly! , , , with yields less than us badly need qe, right?!",negative
"'crude back below usd , but high yield spread very resilient so far.",negative
"' also us-style, anticipation of easing boosting europe equities and lowering bond yields, but still no economic recovery!",negative
' mins remaining for the to reverse its bearish gravestone doji. chances for that are smaller than dt avoids impeachmt,negative
' said could offer gb speeds in . seems unrealistic but who knows...,negative
"""'help', the german -year bond is almost... zero",negative
"""when bullish continuation patterns resolve negatively, market suggesting larger forces at work (see: c_f oct '14)",negative
'yield on -year german govt dips below bps (below 0%) in context of a off day for global markets,negative
'occ issues guidance on risks associated with bank premises and equipment,negative
"'monday links: etf inflows, the bearish trend &amp; real product reviews. lk t  py vv",negative
"""the on the swiss '50-year' bond already below zero last week. doesn't take away the craziness of this chart.",negative
""". add to that today's slump in sentiment index!",negative
"' i just play indexes, mostly py ...puts fat but am using as overall hedge",negative
'omen? all us averages hit record yesterday for st time since /31/99. stock markets and economy plunged in -,negative
'rt : you have to go back more than years to see another gap between the us and german -year bond as big as the curre\xe2\x80\xa6,negative
'rt : our q2 catastrophe bond market report is out now. download it here: \xe2\x80\xa6,negative
'chart! negative are spreading to corporate bonds!,negative
"' last few: z, bux, , rgi, ik. maybe  but guarantee i would lose money. battleground stocks are a headache",negative
' manufacturing barely rises from february\xe2\x80\x99s -month low of . index at in march,negative
'rt : why money keeps flowing out of china,negative
' economy at risk of renewed decline in q2 as falls to \xc2\xbd year low in may,negative
'rt : how much further could fall? several factors help elain this chart but it suggests a large downside risk http\xe2\x80\xa6,negative
"' giant pension fund doubles equity allocation in latest move, but potential beneficiaries cry foul",negative
"'many worried about low , but persistently low vix by itself has not been bearish. shown here are the last yrs",negative
"' q gdp change: big . % a shock. -year bund at 1%, to go below % and put pressure on us yield (1/2)",negative
'there is no relationship between growth and stock market !,negative
'muted response to stocks rally raises doubt about or . ...,negative
"'rt : ""global risks keep fed on hold; december now in the frame""",negative
"""rt : big risk for markets is reaction to trump's tax plans: pro",negative
'caldaro: a bear market low around spx over the next year or so px,negative
'rt : first case in history of a stock dropping because its product is more profitable than it previously claimed!\nyl,negative
' yr plunges bp in yield after . fundamentals take backseat to additional liquidity,negative
"'riskies reversed, spot not convinced",negative
"' warns banks against excessive risk-taking of course, yrs of and zirp are not responsible for boosting risk!",negative
'looks to me like a nasty bullish divergence and brief failed breakdown in b this week....look out for a squeeze,negative
' distortions: spain yr 4% as measures =&gt; yield plunge. not that that will do much for ~25% unemployment or ~50% youth unemp,negative
"'confirming the trend signalled by the on friday, ifo business climate index down in jan (107.3 vs in dec)",negative
"'rt : violated stock act, bipartisan bill. trump\xe2\x80\x99s health pick traded medical stocks while in house",negative
"'historical - chart part i. german long bond up % ytd, down %. % gap in less than months!",negative
"""rt : dips below usd , but us -related high yield spread couldn't care less! so far anyway.",negative
"' passes thresholds: $ billion in market cap and $ billion in cash. invest, dividend or buyback?",negative
' is suffering like every other tech stock even though the majority of its earnings are taxed in the us.,negative
"""who's next after ? here's my (updated) risk map of the next euro-area votes to watch.",negative
"""out of control? 's -year bond at 5%, which, crazy as it sounds, is the highest level since februa\xe2\x80\xa6",negative
"'1-year bottom-up target price for px reaches (9.85% + dividends from here), pushed by /l, , nj; b and",negative
'icymi! the german -year bond has hit another all-time low!,negative
' \xe2\x80\x9cyou inevitably realize that gigantic risks exist to be revealed in the next gfc\xe2\x80\x9d\xe2\x80\xa6,negative
'u.s. financials lf this week hit the lowest levels since relative to the s&amp500 (xlf/spy). not a bull market characteristic for px,negative
'rt : smv plv down on day along with other bond proxy stocks lagging,negative
"""ugh. :/ rt : wirehouses putting last minute dings on breakaway brokers' u5s, send clients link to brokercheck -ash",negative
'caixin composite output index at -month low of in sep (48.8 in aug); services at (51.5 in aug),negative
'rt : the scariest chart for bond yields: by ef lt,negative
'21-d equity-only p/c. want this to turn lower py,negative
'yield surge on continues - up bps on yr gilts - placing both &amp; government in a tough\xe2\x80\xa6,negative
""" from the msci frontier equity index. won't stun markets as it was 8% of the index.",negative
'another high multiple growth stock bites the dust. lta,negative
"'despite \xc2\xa5 strength, \xc2\xa3/\xc2\xa5 rally driven by \xc2\xa3 broad gains.as stocks extend losses, \xc2\xa5 factor shifts in higher gear capping the cross",negative
'timely note. bank a major development despite ongoing brics stock market swoon!,negative
'di\n1 declined -99 during bull market\n2 rose -08 during bear market\n3 deflating monster bubble since,negative
"'tuesday links: changeable markets, eensive em bonds &amp; the danger of ad blocking. mb\xe2\x80\xa6",negative
"'told ""ny doesn\'t matter anymore,"" s chief us equity strategist adam parker begs to differ:",negative
' last november / december seemed bullish sentiment to me - and flows been extreme recently ds vxy to name,negative
' was the removal of qe yield floor a choice by default because of political/legal constraints (on limits &amp; capital keys)?,negative
"""'wow' chart! 's -year government bond is down a whopping %(!) since issued.",negative
'january stock market performance is cause for worry especially against a backdrop of only modest as likely finished at only %,negative
'weak us services pmi employment index means both flash pmis signal c+130k in march,negative
'stop losses empower. ignoring them enslaves.... hedge fund managers need to know when to admit defeat:,negative
"'any way you slice it, this gbp move is not good for any gbp bulls gbp/usd ----&gt;",negative
'i hope no one is long  with a vxy hedge,negative
'oct has risks to downside given weak employment (47.6 vs previously) which was lowest since august (46.1),negative
""" he's a bad decision-maker. i was short his debt and equity for years. one mistake after another.",negative
"""no, i don't like aerospace &amp; defense stocks because of \ni like aerospace &amp; defense stocks because they're in uptrends \n",negative
"""verizon stores are now bucket shops full of 'bandwidth brokers'  (the true threat to growth)",negative
'the scariest chart for bond yields via lt   nd  bonds trading poorly this week,negative
'tomorrow we play spin the bottle with weekend risk. friday has been lower since the first week of december py,negative
"""wednesday links: hedge fund liquidity, reaching 'peak renter' and avoiding trump news. b\xe2\x80\xa6",negative
"'rt : the bigger they become, the harder it is to perform. the largest in the s&amp500 underperform the index.",negative
'rt : economy at risk of recession as gdp falls in first quarter. full analysis here: http\xe2\x80\xa6,negative
"'last time the hiked rates, the manufacturing index was below for months (december became the third).",negative
' sp rapidly losing the ability to raise equity. on track for a nd consecutive day of double digit % losses.,negative
'icymi! the swiss -year bond is now negative!,negative
"'hey,on cnbc yesterday i warned against selling retail stocks solely based on that reuters chat with trump.",negative
'roses are red \nedwards is bearish\nforecasting outcomes\nnothing short of nightmarish.\n,negative
'there are fears in that foreigners would leave if downgraded to junk. but saw highest bond demand in \xe2\x80\xa6,negative
"""rt : it's becoming difficult to see how the lowest-rated u.s. junk bonds can continue to rally.",negative
"'good morning! the index closed below yesterday after , first time below since july \xe2\x80\xa6",negative
"""rupert jones of european research accepts 's best overall broker award",negative
"' fischer - concerns re low interest rates: -ve for growth potential, vulnerability to recession shocks,&amp; risk of financial instability",negative
"' plunge, worries about slowdown join as global risks. still looking for fed to hike rates in september?",negative
' and  gets none of the low-end economics and always asked when they will go after low-end.,negative
"""anyone have an interesting take (bullish or bearish) on citron's nst write-up? valuation part feels weak to me",negative
"'bank dividend incr2early,went from30% of px divs to9%;when they come it will be slow, incr shares costly;c shrs up+432%,bac+120%,wfc+57%",negative
"': ""a precise timeline"" to include bonds in qe ""cannot be specified at the current juncture"".",negative
"""all these people are vetted. if ireland had a shred of sense wed offer them and gc holders immediate residency. but we won't.",negative
"""it's now official: the has bought more than trillion euros of public-sector bonds. symbolic threshold crossed. hungry qe.",negative
"'sep prelim sentiment fell points to , the lowest level since sep (84.6). stock market drop likely a factor",negative
'uk data signal slowdown in january but still consistent with +0.5% gdp. new future business activity index at\xe2\x80\xa6,negative
"' proposal: bank depositors not bailed in, sr. debt holders r. risk to depositors: shielded today, but bailed in tomorrow?!",negative
""". i saw bullshit articles on my twtr feed. i don't want twitter getting involved. i'm not a b user so can't speak for them",negative
""" under pressure to adjust qe as negative yields' tide advances in europe, after .",negative
'consensus is for % eurozone gdp growth according to . pmi slip to in apr points to downside risks,negative
'rt : more bad news from the factory sector as philly fed index grinds lower on weak orders,negative
'the end is near!\ngoldman sachs stock ~25 cents from its high set back in the glory days (2007) \ngo goldie!,negative
'new homes are extremely volatile and typically are not a market-moving release; the data also have little bearing on,negative
'santelli exchange: a bit too bearish? oil?  nk kln,negative
"' a couple of ""test models"" for a car scheduled to go into production in five months?! ask any auto exec about this silliness.",negative
"'""nq: you can\'t fool all of the people all of the time"", mw reaction to dismal q4, which bears out q is a fraud:",negative
'the equity market has essentially gone nowhere ever since trump entered the race. py,negative
"""rt : why today's fed day does not appear bullish as usual: px py $quant  udy",negative
"' great bond deal - awful computers - wasted hours trying to get a brand new to turn on - with your ""chat"" help",negative
'there is downside risk for the mfg (58.0 forecast v. previously) given the weak sept report,negative
' will be cautious on the global economic outlook in light of recent volatility in global equity markets and strengthening,negative
'santelli exchange: a bit too bearish?  nk kln offer opportunities,negative
'rt : : high yield bond etf testing post-2014 down trendline (unadjusted),negative
'commented on stocktwits: yea what about it? biotech has been a mess. ...,negative
"'post announcement, leads global decline in yields to near record lows, if not new historical lows",negative
"'rt : ""facebook\'s mobile woes aren\'t likely to go away. stay away from the stock."" - barron\'s, september , .b\n\nreturn s\xe2\x80\xa6",negative
"'px indicated dividend rate eected to post first decline since feb,\xe2\x80\x9910, as ytd average increase has declined to 6% from 0 in",negative
"'\'s mersch: ""cutting interest rates even more would come with increasing risks as reactions to such cuts might not always be linear"".",negative
'rt : biggest take away: total payroll index falls amidst a huge rise in jobs. means hours and wages for these jobs stinks\xe2\x80\xa6,negative
' corporate bond qe may fail to spur investment as european firms borrow from banks\nvia \nhttps://,negative
"'watching yr us -- yield at 2%, down bp today",negative
'rt : us y/bund yield spread continues to widen out - now % widest since .,negative
"""what happens if other central banks don't behave optimally? bullard finds no way for us to alter its policy \n",negative
' rises a lesser than eected k thereby imparting downside risk to friday\xe2\x80\x99s .,negative
' bid for lyft. m&amp;a fever has officially gone to fantasy land,negative
'rt : markets appear unwilling to factor in downside risks in says -,negative
'uneected republican sweep heightens risks of market &amp; policy uncertainty. now what? \xe2\x80\xa6,negative
' says needs to pass clean debt-hike bill w/no riders; markets currently downplaying washington risk,negative
' faces double hit from sales tax rise and equity market losses,negative
'rt : these strategies are a myth and just like portfolio insurance will end in tears &amp; pain...,negative
"' for last week of dec plunge k to k, close to nov record low; data has no bearing for dec",negative
'consumer staples have been down &amp; out. my guess is we see some rotation into them after this ai bid cc,negative
'is a leading indicator of the risk of ineffectiveness? here\xe2\x80\x99s the on the challenges there.,negative
"'[new] thursday links: dumb beta+marketing, depressed hedgies and the fast-shipping trend. b  eo wj",negative
'is there more pain ahead for u.s. stocks? via smv plv vy come up and vxy vix,negative
'had a feeling there was bad news when  announced the buyback. not usually a great sign when momo stocks announce the first buyback,negative
'based on relative growth eurozone stocks should have done much better!,negative
"""rt : faz reports that weidmann didn't agree w govcouncil's decision to extend bond purchases.\ndraghi said that no one argue\xe2\x80\xa6",negative
"""i haven't been this bullish since october ! ,  products officially wallpaper!",negative
"'""regulation is killing community banks.. and their ability to make loans.. they understand credit risks better than anyone else"" -",negative
"'rt : morgan stanley\'s jonas on  bid for cty: ""does buying scty help tsla make better cars? no. we do not believe so.""",negative
'rt : swiss re backs micro catastrophe index business interruption cover,negative
'index of leading indicators ominously points to weakness later this year. see link,negative
"""rt : 's erts fell (-6.1% y/y) for a nd successive month in august, mirroring the caixin pmi erts index",negative
'rt : urban institute researcher urges more caution with gse risk transfers,negative
"'big resistance, bearish candle and divergence...what can go wrong",negative
"' flow of funds data shows a small decline in household net worth ($85.2 trillion vs $86.4 trillion), due to lower equity values",negative
' set to decline for nd consecutive month due mostly to stock prices and possibly building permits,negative
"""yellen: fed exit strategy will sell assets steadily &amp; predictably.but concern for interest rate risk on banks' balance sheet /world bank",negative
"'remember, if santa claus should fail to call, bears may come to broad and wall - is santa a no show this year? only days left...",negative
'greatest irony of the robo-advisor capitulation is that they died before we even saw what would actually happen in a bear market!,negative
"""rt : 's economic policy is hostage to us political risk",negative
"'rt : ""2016 intra crossborder assets+liabilities are \xe2\x82\xac46 trillion eed to currency risk in case of emu break-up""\n h\xe2\x80\xa6",negative
'chart! lower bond are not just a reflection of central bank policy.,negative
"' please follow , an eert on the new regulations that are changing how we trade securities, commodities &amp; derivatives.",negative
"'in , % of the total eu population, or million people, were at risk of poverty or social exclusion",negative
"'based on a -year trend, the risk is that u.s. rates are headed lower. shorting this trend has been bad for investors.",negative
"'with its new yield curve control,bank of is in the process of completing a full circle back to direct monetary controls.",negative
'rt : mad world: gets paid to borrow for years as auction yield negative for st time. http\xe2\x80\xa6,negative
'there may be a relatively large disconnect between what the minutes say and what the markets think the does on rates.,negative
'what\xe2\x80\x99s on the agenda of a administration? we ask  political economist alec phillips\xe2\x80\xa6,negative
"""rt : 'closet indexers' have no defense, says",negative
"'fyi tracking index: global economic is \xe2\x80\x9cweak, uneven &amp; in danger of stalling yet again\xe2\x80\x9d",negative
'rt : conference offers more insights on . even china boosters are beginning to question health of chinese econ\xe2\x80\xa6,negative
'steel stocks   are just nuts.,negative
'rt : manufacturing pmi confirms persistent difficulties after disappointing gdp; index hovered in negative territory \xe2\x80\xa6,negative
'service sector activity growth in slowest in so far. business activity index at (54.0 in april),negative
"""if america's largest sector by market cap is breaking out of a multi-year base, that's not bearish lk py",negative
'1 out of every persons in the eu at risk of poverty or social exclusion in,negative
'why uk stocks enjoy a weakening so much in one chart! via,negative
"""visa's consumer spending index signlas that household spending was broadly flat in aug. full release here:",negative
"'weakest index, dx, lod on -e today. ut and jia &gt;5-d like py",negative
"' may be excluded from msci equity index by april, due to capital controls. could eject $0.5bn of foreign investment",negative
"'rt : ""cyber security is the biggest systemic risk around."" -- bill mcnabb, vanguard ceo",negative
'rt : twitter is down % since its ipo. and this chart basically says it all. \xf0\x9f\x98\xb1\n\n visual by :,negative
"'after falling % btw mar and mar , the home price index is now less than % below the previous cycle peak",negative
"'""clearing reduces risk; it does not eliminate it"" a must-read op-ed by \' gary cohn",negative
""" 's qe will have even less wealth effect on since equity markets not major destination for savings (2/2)",negative
'78 of the stocks in the retail etf rt are down on the month. are down over %.,negative
"'back to trillion dollar declines: s&amp global broad market index down $1.004trillion ytd (to $42.01t), as px is up $178 billion(to $18.08t)",negative
'the scariest chart for bears via the roll has big impact on  vs vix vxy,negative
'remember all that support that broke in early sept in us treasury bonds? well thats turning into overhead supply before our eyes lt b_f,negative
'oil volatility is falling nearly as quickly as equity vol: so $$,negative
'widely owned stocks being taken out and shot\n\n l b ud  sft,negative
"'rt : if, as says, there is plenty of slack in the \xe2\x82\xac-area, what is the downside on easing? any risk there?",negative
"'remember, last wk aaii bulls lowest since right before . when everyone gets on one side of a trade ...",negative
"'how meaningful is q lockup extension with huge selloff yesterday? oh yeah, and all of the stock issued for sham acquisitions.",negative
"""friday bond ! 's -year hits record low of 5%, yields negative up to year maturity.",negative
'rt : caterpillar: the bull is dead,negative
' sends uk bond to all-time low!,negative
"'rt : fyi, on the shrinkage in negative yielding because of the us-led rise in interest rates \xe2\x80\xa6",negative
""" don't add up when doing side by sides w/ either fb or twtr this stage. could be a very rough st mos post ipo",negative
"'watch risk this wk: politics, ukraine &amp; argentina debt problems to worsen, sabre-rattling w",negative
' repeatedly emphasizes risks to elain dovish stance. must have been flying blind not to have seen this &amp; hiked dec,negative
'the scariest chart for bond yields via lt   nd  k,negative
"""covered lt puts. i'm done with my bond trade started in december. my guess is bonds go higher once trump hype subsides",negative
'pboc dilemma deepens: having to inject liquidity in order to avoid spiking yields &amp; selling down reserves to defend,negative
"' gr ceo m\xc3\xbcller walked out on a sh asking a question, telling the crowd he had to pee",negative
'? index continues to fall.,negative
"""the snapchat ipo is silly and insane, but what isn't right now chat-ipo/ nap",negative
'rt : dbrs places a (low) under review with negative implications on heightened risks &amp;,negative
"""after today's index plunge, how long will continue against ?",negative
"""pre monday-open tweet. 's bond market has to 'survive' four days until the decision on thursday. -year\xe2\x80\xa6",negative
"'ust bonds are approaching that, ""careful what you wish for"" level\nb_f",negative
'santelli exchange: a bit too bearish? from feb with l_f bull along with  nk kln,negative
'given that was after gained % ... market is not bullish enough,negative
'chicago (51.5 vs ) weaker than eected which presents downside risk for tomorrow\xe2\x80\x99s mfg,negative
"'in % of children in the eu were at risk of poverty or social exclusion, % of adults % of elderly",negative
'investors piling into junk bonds could be overlooking warning signs nk  ys jnk kln pln,negative
'deere downgrade at piper pushes stock below uptrend. e,negative
"'ndu resistance close by, rsi overbought, extended short term, caution warranted... watching for bearish candle fo\xe2\x80\xa6",negative
"'avg px dividend increase in significantly decreases to 8% from \xe2\x80\x99s 0%, as px set th yr of double-digit payment increase",negative
'thoughts on anti-trade tone of us elections displacing hike as top external ec risk for emerging economies.,negative
'rt : meanwhile sec is as far as ever from a brokers who flog this s*t,negative
"' to help your investments, look at the quote and say something like, ""c\'mom move you stupid stock. why don\'t you go up for a change?""",negative
' says the stock market is not a good predictor of growth,negative
' facing heightened recession risk as output slumps. full analysis here:,negative
'that typhoon has arrived -- just clobbering shipping stocks. luld hitting often rys cix,negative
"""rt : in case of trading losses today i've created a room full of bean bags, play doh, and unicorn coloring books",negative
"'tuesday links: poor decisions, negative sentiment &amp; bad mouthing hedge funds. py fa mcsk  b",negative
"'equity-only put/call extreme in mid-dec, but no reaction in px. happened twice b4 since (highlighted).",negative
"'stock market timers with the best records are bullish, while those with the worst records are bearish py",negative
"""rt : despite promises, westminster can't offer much more to keep scotland in the union:",negative
'you guys see commercials loading up on year bonds while the specs are dumping at an alarming rate? b_f lt,negative
'cpi for all items increases % in december as gasoline and shelter indexes rise,negative
"'rt : many risks, no action to reduce those risks? is it good risk management to wait? no need to wait for worse data befo\xe2\x80\xa6",negative
"' by pledging  shares, ds puts them at risk of being sold. if share price falls to a certain level, the lender likely dumps them.",negative
'all four fang stocks are down at least %. b  flx l,negative
'our macroeconomic uncertainty index shows massive unwinding of following -vote spike,negative
'good morning! the german -year bond hits another all-time low of 9%.,negative
'the lack of breadth is evident in the diffusion index of which is trending lower,negative
"'so much for rally based on situation easing! more risk ahead as in recession, bond yields drop, due to sanctions",negative
'the bond market: beware of junkyard dogs\n via  py,negative
'msci emerging markets index future down %!,negative
'rt : asks commission to delay for small counterparties\nhttps://,negative
"' true. but who cares? from stock market perspective (which is what we care about)  is discretionary, not tech",negative
'declining trend in the -month diffusion index of private payroll gains may point to deterioration in apr,negative
"'rt : ""national team"" that bailed out stockmarket over the summer was a two-man team, q3 earnings data reveals.",negative
'rt : blockchain &amp; otc derivatives - a look at recent test of this technology for cds. new podcast w/ https:\xe2\x80\xa6,negative
'these stocks are in the midst of epic earnings losing streaks in terms of price reactions:  cat  $$,negative
'in case you missed it! the german index falls to the lowest level since november .,negative
'rt : valeant on track for its third double-digit percentage move day in a row. this stock is slightly volatile,negative
"'py any voodoo on years ending in the number we should know about? here\'s why the bullish ""year "" failed",negative
"""regulation can't substitute for basic need for actual capital; fed itself has raised doubts of ability to regulate away risks.\n",negative
'admati argues that risks are enormous &amp; we are vulnerable to crisis bc people in financial system (inc political) want it that way,negative
"'rt : although imf not yet convinced, we believe the risk of debt restructuring in is still under-priced.",negative
"""it's day and once again, eectations are too high on deviation from capital key or purchases below depo rate. \nfew bullets left.",negative
"' (2) if this is accurate,  debt is seriously impaired. equity is worthless.",negative
'inverse correlation between stock performance today versus from election day through last friday: py $$\xe2\x80\xa6,negative
'rt : b_f - discussed with how ugly mkt looks. bulls are no longer standing to fight. they are in full retreat mode la\xe2\x80\xa6,negative
"'tuesday links: stock know-nothings, the mlp debacle and a list of year-end roundup posts.  py m lfx",negative
"'rt : from jim grant: ""the case for is not as a hedge against monetary disorder... but rather an investment in mo\xe2\x80\xa6",negative
"'rt : credit outlook negative, but risk muted, moody\xe2\x80\x99s says  \xe2\x80\xa6",negative
"""trouble in one chart! 's -year bond hit % today.",negative
'more signs us slowing: state &amp; philadelphia manufacturing index weakness; anecdotal evidence of major company layoffs,negative
""" that was just the tip of the iceberg(s) when it came to trump's publicly traded securities.",negative
'the us -year government bond is heading for the low!,negative
"'rt : high &amp; low: while the daily sentiment index for the soared to %, the dsi for sank to %. https:/\xe2\x80\xa6",negative
"""who's frightened by the minutes? not the bond market - - ust yr yield drops below 9%",negative
"'worried will unload stocks to finance its budet needs, finds new sucker in boj- top owner of shares in",negative
'rt : credit suisse: time to start buying back mexican equities; peso levels already reflect risks from us election xn,negative
"""p initiated by piper with outperform and a $95 price target. can't remember the last time the stock had a positive analyst move",negative
'the consensus calls for :\n1. px \n2. year yields over %\n3. euro parity or worse\n4. oil higher\n5. financials higher,negative
'rt : ftr shippers condition index is in neutral prior to eected extended decline ea,negative
'markit flash u.s. services headline index falls to -month low of (53.2 in jan),negative
'rt : now more dovish than at any time this year. st rate rise set to come in h2 with risks skewed to later hike http:\xe2\x80\xa6,negative
"'rt : : meh, tending to yuck. consumers consuming sorta respectably. pce price index falls more to %. in normal times \xe2\x80\xa6",negative
'rt : bain capital and vista equity are out of the yahoo auction hoo,negative
' :\xe2\x80\x9cfurther declines in input+ output prices underline the risks of deflation becoming entrenched amid a weak demand environment\xe2\x80\x9d,negative
'there is a yawning gap between market index and housing starts,negative
"'and now congress is investigating the valuations in the ""tax equity"" deals cty and others use.",negative
'equity-only put/call = 5. px closed higher than trigger date within days % of time w/ avg max gain %. of failed past -mo,negative
"""we have another one! 's -year bond turns negative!",negative
'rt : first trump press moment was a catastrophe and puts u.s. lives at risk: analyst \xe2\x80\xa6,negative
"'wow! s&amp index futures down a full points, or %!",negative
'another last hour decline for us stocks. py,negative
"'rt : have a feeling today could mark the bottom in corp bond yields, the .. all feels over-hyped. https:\xe2\x80\xa6",negative
"' panel highlighting the risks of etf stop-losses. ""the etf problem with stop loss market orders""",negative
"'wow... of course,  bought back stock last year at a much higher price.",negative
"'empire state index plunge, drop in retail sales, have quickly revising growth numbers downward. is the economy booming yet?",negative
'hedge funds learn secrets not so safe,negative
"""who thinks that was a failed breakdown in -year yields and we're mean reverting back to %?",negative
"'the mart is running late, but at least the cafe has some proper farmer fuel on offer..",negative
