': apple\xe2\x80\x99s cheap but this \xe2\x80\x98arctic apple\xe2\x80\x99 stock is the one to watch,neutral
""" clearly doesn't weigh these risks as high: hence, bias to still achieve liftoff in . panel",neutral
"'premium video is posted sent \n\n""gold atop usd &amp; yields""\n\n  up",neutral
'the just disclosed on its website who exactly will buy the qe-eligible corporate bonds.,neutral
'interactive graphic of the may producer price index,neutral
"""because it's not a fear index when vxy is a crowded long?",neutral
""" asks govts. to guarantee riskier portions of abs purchase. isn't this just an indirect way of ecb buying govt. debt?",neutral
"' these two companies are so dishonest with their investors. and yet ""the stock holds up"". until it doesn\'t.  cty",neutral
"'rt : since , bond funds have seen inflows equal to % of nav versus inflows of % for equity funds (from db) px",neutral
'keeping stock valuations simple,neutral
'uneected. at support with bearish divergence.,neutral
' service economy remains in contraction territory in march as business activity index posts,neutral
'  is a tech company but cons disc stock. we trade stocks. xlk/spy breakout w/o amzn says alot imo,neutral
"'rt : commodities: crude oil was down % on the year at the feb lows, now up more than gold on the year. l1",neutral
"'starz rza, netflix flx, priceline  and ulta salon lta headline the top stocks since election day :\xe2\x80\xa6",neutral
'rt : first global ecological tracking system for commodities driving tropical deforestation launched by ngos at :,neutral
"""[new] longform links: munger on risk, the long  saga and america's dying car culture. rkb rka",neutral
"'happy or french bulldog day, around here:",neutral
'big drops in nyse large stocks\n %\nvs %\n %,neutral
'could there be a post equity sell-off? we take a look with four must see charts ....,neutral
"'allison kirkby, tele2 ceo, met w/ female investors at to share her success story &amp; offer career advice\xe2\x80\xa6",neutral
'rt : htr weighs consequences of bidding war with comcast for  via,neutral
"'here we go again: the return of synthetic cdos () ""you could produce nearly riskless security"" \nhttp://",neutral
"""' yacov arnopolin discusses risks and his outlook for on",neutral
"'summation ysi now . november \xe2\x80\x9915 rally died w/ nysi at . no rally in -09 bear mkt had nysi &gt;500. not perfect, but breadth ok",neutral
'top gainers among actively traded stocks so far today are in the shipping biz:\nhip %\n %\nsea %\nrys %,neutral
'systemic risk and stress testing - vice-president speaking today,neutral
"""from to green bonds, we've spent a decade helping to fight :",neutral
'how are negotiations going? you judge: asks to make ww2 reparations even as he seeks a new bailout,neutral
"'breadth: less than % (28%) of px stocks above their -dma. last yrs: of instances, px closed higher within days by avg %",neutral
"'prices recovers frmid-east drop;w/gd emp px2test another post bear hi, but still concern over oil;flat for the day wouldbpositive",neutral
"""rt : targeting the china market cathay pacific offers a chance to say 'i do' at ,000 feet https:/\xe2\x80\xa6",neutral
"'j.p. morgan global services business activity index up to in march, from in february",neutral
"""rt : secret service looking at agent who suggested she wouldn't defend trump from bullet \xe2\x80\xa6",neutral
"'omen for ? yr bund yields a fabulous bp. yes, pay govt. to hold your cash!",neutral
' sells -year bond below % yield for st time ever as weak adds calls for qe,neutral
'rt : fund managers find little value in broker research,neutral
"""growth in 's service sector picks up in october. headline index at (51.4 in sep). comp output at",neutral
'new post: bonds are confirming the risk appetite for stocks  nk  py,neutral
"""probably don't want to be short bonds here _f _f b_f $",neutral
'the scariest chart for bond yields via lt    nd  nk,neutral
"'17% eu population risk income poverty, % severely materially deprived, % very low work intensity",neutral
"'it is interesting that despite post risk rally, us yield curve (10s less s) continues to flatten to new lows",neutral
"'the minutes, out in \xc2\xbd hour, even more awaited given recent comments from officials &amp; moves in the -year, yield curve &amp; fed-funds",neutral
"'fyi, on \xe2\x80\x9csmart beta,\xe2\x80\x9dor seeking better,cost effective eure",neutral
'resist here as stock market stabilizes,neutral
"'latest data signals further modest growth in german construction. headline index at , unchanged from july",neutral
'rt : (new post) the bulls and bears wait for godot px py\nthx,neutral
'which is worse for risk sentiment ():,neutral
'more tightening? usd key risk,neutral
'rt : hmm... forced liquidation of short books *would* help elain the persistent bid to the tape. px dx,neutral
'new post: is the magical run for facebook stock finally over? b lk dn,neutral
'markit u.s. composite output index at in may (57.0 in april),neutral
"'final services business activity index at in april, composite output index",neutral
"""shocker: hedge fund investors redeem performance laggards \n\nhttps:// be a story if they actually looked beyond the",neutral
'comparing new final-demand producer price indexes with other government price indexes,neutral
'uk -year government bond spikes as collapse will push up !,neutral
'rt : ubben: \xe2\x80\x9cat these extremes the stock market is usually baiting you to do the wrong thing\xe2\x80\x9d,neutral
"""icymi: ' heath terry, equity research analyst, shares his outlook on stocks performance into :",neutral
'rt : \xe2\x80\x94the yield curve will flatten as the hikes rates; the market is skeptical that the hikes will materialize.,neutral
"""u.s. markets aren't ignoring the brexit any longer via is risk overdone?",neutral
"'""when you look at the president\'s tweets, it doesn\'t make you feel good about a\'s $16b deal!"" - , on hedge funds trading potus",neutral
"""rt : don't trust co provided non-gaap eps calcs at face value; hlo mgmt included tax benefit in calc. \xe2\x80\xa6",neutral
'otmar warns ez is house of cards. realistic or just issing in the wind?,neutral
"""it's been weeks now since bullish sentiment topped %.",neutral
"""here's our latest . still shows a low risk of a recession starting within the next yr.\xe2\x80\xa6",neutral
"'next rumble in em debt: defaults on payment to due / on $3b bond, follows refusal to join $18b restructuring.",neutral
"'if you missed the ""best dow stock for "" segment this morning, the winner was a",neutral
'rt : produces final rules governing requirements for non-cleared derivatives.,neutral
"'can earnings support stocks; issues report next week(19.3% of mkt value), starting with bank tuesday (c, jpm, wfc; bac on wednesday)",neutral
'  chart\ncboe s&amp implied correlation index.,neutral
"'it was a rough year for the most loved stocks by analysts, at least relative to the most hated stocks: py $$",neutral
"'rt :  h. close to saying ""good night, irene"" to bulls cc:",neutral
"'. spot on, dom! point of ""capitulation"" for us treasury yield &amp; nirvana for happen when they cut rates &amp; / or restart",neutral
'rt : trivago downgrades ipo reservation from king-sized $13-$15/sh to single-with-no-view $11/sh,neutral
' has a new research paper up on portfolio construction. more detail here: udy,neutral
"""it's hard to be bearish the us stock market if the s&amp1500 is above last year's highs pi - next target",neutral
"""rt : book of condolences for 's family being passed around the arena. s of messages of love http:/\xe2\x80\xa6",neutral
"'treasury prices may already reflect , but euro-area bonds are different story &amp; opportunity \xe2\x80\xa6",neutral
"""don't know where bond are going? no worries, the hasn't got a clue either!",neutral
're communique: awareness of global economic risks &amp; needed policies not accompanied by sufficient indiv/collective commitments.,neutral
"""rt : crisis doesn't pose a severe systemic risk to the eurozone so no downgrade to gdp fcst \xe2\x80\xa6",neutral
'santelli exchange: treasury yields overheated? lt ef    nd - my answer is yes!,neutral
'rt : why everyone should index via py,neutral
"'rt : huge swing in nominal gdp growth from q1 to q2 offset by equally huge swing in the price index (mostly energy, that\xe2\x80\xa6",neutral
"""bonds can't stand a rally and again relinquish earlier gains, b_f just +8/32's after being +46/32's earlier.",neutral
'rt : over half of to re-evaluate fixed income brokers,neutral
"' likely to accept bonds as collateral, allowing greek banks to replace eensive ela w cheaper ecb loans",neutral
"'big test for global mkts: opens mon after week close for new year. watching key indicators: reference rate, index",neutral
"""congratulations to emerson electric. mr just increased their dividend by half a penny. that's their th consecutive annual increase.",neutral
'rt : ward ferry shuts down pan-asia equity,neutral
'new post: what if amazon was a technology stock? \nhttps://  lk ly ke,neutral
"'equity-only put/call over past month equivalent to that near lows in , , , + earlier this year py",neutral
'markets will begin thinking about what a president le pen might mean for france and europe,neutral
'rt : central bank hikes key rate to 5%. further hikes likely as risks to are on the upside.,neutral
'the bangalore beard club\n,neutral
'investors may soon face rising-rate environment; prepare by diversifying yield-curve eure.,neutral
'notice the strength into the end of the week from financials - both the regional banks and the brokers  lf re,neutral
"""according to , the high yield market's current estimate of the probability of recession is %",neutral
'rk: the man who refuses to pay a dividend is doing a -for-1;the show willbworth watching&may be worth playing,neutral
'ft stories on political risk in key markets today and below,neutral
"""here's where s&amp sector breadth levels stood coming into today: % of s&amp stocks above -dmas. py $$",neutral
'markit composite output index at -month low of in feb (50.2 in jan),neutral
'how does an innovative environmental impact bond finance to improve water quality? learn more: cc,neutral
'rt : today takes over as owner and administrator of the halifax house price index,neutral
"""is back? s' jonathan kindred will present at 's th japan securities summit in nyc today at pm et:",neutral
"'rt : for the first time since , the crb commodity index is outpacing the s&amp over the prior months. rb px http\xe2\x80\xa6",neutral
'should worry about the high yield ? here\xe2\x80\x99s the take.,neutral
"""shnikes! \n2yrs down 5 /32's and bond motoring higher with ub +31/3'2",neutral
'getting ahead of itself! stock prices v forward . via,neutral
"""rt : euro crisis back? risk spreads over - measured by y's - jump to bps, highest since feb2014. ht\xe2\x80\xa6",neutral
"'rt : the fed offers a generous retirement plan, but funds it responsibly.",neutral
'which one is riskier?\n,neutral
' vice chair eects emerging market volatility to increase when the fed begins normalizing but risks should be manageable,neutral
"'flash comp output index at (50.2 in aug); services at (50.6), manufacturing at (48.3)",neutral
"'most investors care only about size of qe, leave risk-sharing to politicians",neutral
'biogen set for its fourth straight positive gap on earnings during which time the stock is unchanged. iib,neutral
'german y forward yield &lt;0 up to,neutral
'rt : fear and loathing of bond etfs,neutral
"'rt : hulbert nasdaq newsletter market timers +80% bullish, contrarian negative\n\nhttps://",neutral
"'risk aversion remains, uk courts controversy by \n\nhttps://",neutral
' final demand index up % in,neutral
'the smart beta band.,neutral
'do investors realize risk of government bonds increased dramatically in the last three years?,neutral
'rt : will be europe\xe2\x80\x99s next casualty as renzi risks all on referendum? /via,neutral
"'[new] longform links: the next bear market, building your ""personal brand"" and improv jumping the shark.",neutral
"'putting leverage on recurring cash flow businesses with high barriers to entry, minimize taxes and buying back stock",neutral
"""don't count out active management. factors may bode well for old-school stock picking. \xe2\x80\xa6",neutral
'rt : rollback in a nutshell: insurance stocks jumping.,neutral
'us equities anyone? massive inflow into us stock markets since election! via,neutral
"'architec. billings index slips .2 to , above breakeven level, too early to ascertain effects of",neutral
'just left vms for  ir to ask some questions.,neutral
"'if calls and asks whether a rising or falling dollar is better for the stock market, tell him yes \nsd up\xe2\x80\xa6",neutral
'ftse index future down %!,neutral
"""lisa u now doing a b5-1 plan at hoo. these plans allow execs to dump stock and aren't aligned with s/holders",neutral
"'\xe2\x80\x99s composite output index rose to -month high of in oct. manufacturing at , services at",neutral
'more than a third of eu fdi stocks are held in the usa,neutral
"'many retail brokers give your stop orders to the ""market maker"". so they can help you get the best price! it\'s\xe2\x80\xa6",neutral
'[chart of the week] are u.s. treasury bonds a short up here? b_f lt  x,neutral
'rt : eia gasoline stocks change at k,neutral
'[new] cost is the new performance. why indexing has overtaken active management. udy,neutral
"""new -week highs today in taiwan 9999 - that's probably not bearish",neutral
"'hsbc services business activity index at in dec (53.0 in nov), rate of job creation at -month high",neutral
' benefits from higher gas prices as people use credit cards at gas stations.  also benefits from inflation.  is sort of a trump stock,neutral
'is it really x forward ebitda when over % of said ebitda is stock based comp?,neutral
"'""what do you think of [president] magufuli?"" asked these -13 yr olds. interesting that they care",neutral
"""from through , the s&amp increased six-fold while 's stock lost money.",neutral
'rt : in case you missed it: the \xe2\x80\x98missing link\xe2\x80\x99 in today\xe2\x80\x99s interest rate derivatives markets \xe2\x80\xa6,neutral
'bullard attempts to reassure that liftoff will leave us with a lot of accommodation and support.\n,neutral
'dollar index y harmonic butterfly pattern could mean we retest before higher.\nhttps://,neutral
"""rt : when you don't have sovereign bonds to buy in, you have to qe the equity market, i guess...",neutral
"'thursday links: outdated precepts, risky mlps and the comeback of the paper book. \xe2\x80\xa6",neutral
"'navindu katugampola, our ed for green bonds, presents at on corporate issuers \xe2\x80\x93 how and why should you be issuing.",neutral
'i eect new lows in junk bonds relative to us treasury bonds in the near future  / lt - next target under,neutral
"""'s garden for symbolizes the bond b/t children, parents &amp; clinicians \xe2\x80\x94 :",neutral
'video: s chief us equity strategist adam parker on key investment issues that clients are focused on in :,neutral
'1st ever look at the all star charts cap-weighted us oil refiners index rack w/  pc lo so fc $wnr,neutral
""" it's a place where everyone thinks lt and  are bond futures",neutral
'january theme of lower \xe2\x80\x9csafe haven\xe2\x80\x9d yields continues this morning: -year us govt dip below 0%; at bps.,neutral
"'stocks futures hurting, up ahead of debate",neutral
'rt : u.s. dollar index up _f is breaking out of -month rectangle. long.,neutral
"'global all-industry output index at in june, down from in may",neutral
'recall that equity markets went sharply lower last month when told four hikes were in \xe2\x80\x9cthe ballpark\xe2\x80\x9d this year,neutral
"""'rich list'... property up, commodities down (hedgies out)",neutral
"'jan\xe2\x80\x9913 px cash dividend payment up % from jan,\xe2\x80\x9912; eect another record dividend payment for with another double-digit gain",neutral
'stocks with large repurchases such as  &amp;  have done very well recently.  repurchase is % of company,neutral
'rt : weekly bond bulletin: vanishing volatility - time to hedge?,neutral
"'rt : during week, we ask: ""what\'s the un good for, anyway?"" global macro director willis sparks mounts a defense: https:\xe2\x80\xa6",neutral
'rt : prospect of another bearish report tomorrow - clipperdata.,neutral
"' must read: rajan, prescient in , warns again of growing risk of big market",neutral
"""rt : it's almost ! asia society's executive vp offers up predictions for",neutral
"""are sanctions stringent? markets' judgement: micex index rises today as new measures were less severe than eected",neutral
"'rt : new director, long history: ex exec weinberg joins board. his grandfather did  ipo",neutral
'talking risk tonight :30 pm edt,neutral
"'french private sector output growth slows to negligible pace in apr, flash comp output index at (mar: )",neutral
"'economy down, stocks up! via",neutral
'yield curve steepening eectations at + year high. x in lower panel,neutral
' \xe2\x80\x93 session : risk &amp; return models &amp; the,neutral
"'rt : daily index for s&amp % (5d ma %) for nasdaq % (5d ma %)\n\nyes, this is extreme bullish &amp; there4 contrarian negative",neutral
'rt : ld plans offer strongest growth; conservatives lower debt &amp; borrowing costs. more here \xe2\x80\xa6,neutral
'and companies &amp; institutions are focusing on to manage risk &amp; identify future trends/opportunities ^ac,neutral
'rt : us -year yield falls below %. in bond market sliding as anxiety dialing back.\n,neutral
'the nasdaq biotech index is up % (4x the gain of the s&amp ) since clinton came down with pneumonia.,neutral
"'now, /16 becoming new date for hike. higher yield, fed tightening sill based on perennial hope of sustainable us recovery.",neutral
'the negative yield club\nby invitation only,neutral
"'new paper: ""active bond portfolio management by a central bank can efficiently complement interest rate policy""",neutral
"'px q4,\xe2\x80\x9909 infotec est2lead w/double-dig sales&mrg incr;31%of it recommendationsrstrong buys,%of px highest since\xe2\x80\x9901;familiar?ipos coming",neutral
'rt : did you see my new one?\nthe fuss about derivatives \nhttps:// \xe2\x80\xa6,neutral
"""the lessons from the first day of corporate bonds' shopping. by in today's .",neutral
'institutions are moving to fixed-income etfs. predicts that fixed-etf inflows will beat equity-etf flows.,neutral
': majority of accommodation providers offer online booking,neutral
'a lot of bullishness on the banks. too much? lf,neutral
' carney told tsc that impact of higher absolute long gilt yields post fg will be stimulative. does bank have evidence for this?,neutral
'the spread on european high yield bonds has widened bps since .,neutral
'px: friday\xe2\x80\x99s high equity put/call + today\xe2\x80\x99s th day down + the start of november,neutral
"'construction stocks have priced in about /3 of infrastructure potential, says longbow. (prefers lm )",neutral
'how will develop in the next years? russia and turkey both offer guidance,neutral
'today on the blog i look at the new -wk highs in and why it could be a bullish sign.,neutral
"'eric b &amp; rakim, agriculture stocks, cabernet sauvignon",neutral
"'tuesday links: junk bond demand, selling illiquid assets and camera evolution. py  lt  hoo",neutral
"'fyi, has been lending securities purchased under the qe program since april . not really new. details here:",neutral
"'correction. the s&amp tech index has risen days in a row, the lk has risen days in a row.",neutral
"'santelli exchange: qe- corporate style concerns about smv plv vy bond proxies, etc",neutral
"'meanwhile, metals and mining stocks continue to rip me as copper is up like a zillion days in a row _f - freeport ripping too cx",neutral
"'here\'s a look at two ""lower highs"" that have been put in for tesla  since the stock peaked two years ago:",neutral
' strategist kinger lau sees higher stocks on investor sentiment &amp; valuations via (in chinese),neutral
"'u guys agree w/ s&amp that is is a broadcasting/cable tv stock, not hotel/resort? or is this like  not tech thing? this is s&amp, not me",neutral
'four stats that show the fear in the market via bearish is the consensus trade py  s_f,neutral
"'seriously, \n\n(and a lighthearted too for bonus between-the-lines book-talking.)",neutral
'rt : nyse  spends %+ of day in the green = stocks seeing most of their trading on upticks = broad buying day.,neutral
"'sustainable investing was once dominated by , but green bonds may present new options:",neutral
'analyzing movements within the producer price index final demand\xe2\x80\x93intermediate demand aggregation system,neutral
'larger establishments more likely than smaller ones to offer medical benefits,neutral
"""rt : $180mm: the amount of securities sold by b insiders on /20, two days before restating yrs' of ad metrics.",neutral
"'u want to talk about risk appetite in europe? german ax broke out, nothing new there. but now belgium index trying to do the same fx",neutral
's&amp index within reach of all time highs s_f py,neutral
'all us financial markets will be closed on thurs. in observance of holiday &amp; fri. is a recommended early bond market close,neutral
"'alibaba\xe2\x80\x99s delivery service wants backers who don\xe2\x80\x99t mind losses | lose $ on ops, book ""revaluation"" gains!",neutral
"'super bowl theory is correct of times; if nfc (or orig nfc team) wins px goes up, so go giants or this bears for you",neutral
' offer immediately permanent residence to any gc holders caught in,neutral
"'business activity index in at in january (62.6 in dec), th successive monthly rise in activity",neutral
'rt : interested in ? we reveal our forecasts for global stocks across in our latest video: ht\xe2\x80\xa6,neutral
"'stock market: down price up, obviously! via",neutral
"' without risk sharing, qe will be flawed from the start",neutral
'morgan stanley wealth management launches sustainable investing portfolios on uma platform. press release:,neutral
"""if judge says he will rely on existing records, that suggests he will find sumner competent. that's good for b stock",neutral
"""or was he using bear stearns' old beartrade platform?",neutral
"'just saw headline saying % of americans without health insurance hit all-time low. meanwhile, insurance stocks hitting all-time highs ie",neutral
'rt : special issue of the journal of financial market infrastructures on cleared derivatives margin,neutral
"'rt : on friday, the index recorded its th biggest spike since its inception in ! nice chart via https:\xe2\x80\xa6",neutral
""" yr at 5% vs. us at 6%. italy less risky? no, just a distortion as mkts investors eect 's qe to boost bond prices (1/2)",neutral
'these s&amp stocks are up more than % year-to-date: the biggest winners and losers. py $$,neutral
"""commented on stocktwits: i don't see much here. maybe room to 5%, but far from structural change imo x\xe2\x80\xa6",neutral
'this widening represents the largest bonds-2s spread since early this year and reflects fiscal stimulus,neutral
'rt : fwd-looking tweets are subject to risks &amp; uncertainties. actual results could differ materially. \nhttps://,neutral
'tune in to on /5 at am &amp; pm edt to see ruchir sharma talk with about his new book,neutral
'id buys stock from one of its activist investors(marcato). the art market is not improving in .,neutral
'rising interest rates need not be a disaster for a diversified portfolio. (via ) lt ef  nd,neutral
"'\'s coeure: ""spike in sovereign yields in portugal earlier this year shows that our monetary policy hasn\'t suppressed market discipline""",neutral
'if lg bid 5 for yrt likely worth quite a bit more in parts.,neutral
"'in opening remarks, president acknowledges uptick but downplays underlying issue.also notes downside risk to growth",neutral
'rt : video:  ceo lloyd blankfein reflects on his and offers guidance to  interns:,neutral
"""this weekend's barron's highlighted buy list stock, axalta",neutral
"""u.s. also faces anther hiccup in growth: can't risk liftoff until data shows the slowdown was transitory",neutral
'flash composite output index at -month low of in may (53.9 in april),neutral
'_f oe_f putting lf cx cco hp  at risk,neutral
'us dollar index still struggling to hold above . this is a huuuuuge level..... y up,neutral
'fun talking with and this morning about bond market,neutral
"'in comparison to today, here\xe2\x80\x99s what a bullish extreme looks like. a post from may py\nhttps://",neutral
"""rt : bundesbank's dombret sees risk of talks race to bottom via https:\xe2\x80\xa6",neutral
'rt : naaim eure index % mean (100% median shown in chart) with very little variance in survey responses\n\n,neutral
'may nonmanufacturing fell to . the index slipped to but remains firmly in growth territory,neutral
'rt : daily index for both nasdaq &amp; s&amp at %\n\npx py dx,neutral
'russia is using its $416b in cash reserves to support the ruble; has $155b&amp;has spent$45b ovr months to support its stock via buybacks,neutral
"""five things you didn't know you could negotiate in an offer:",neutral
"'in the eu in % of government debt financed by securities, % by loans, % by currency/deposits",neutral
"'rt : ipc index pulling back to broken resistance. now acting as support at ,500 levels.bullish https:\xe2\x80\xa6",neutral
"'30s only % and we have a number of potentially bearish catalysts (increased supply, maturity extension, higher inflation)",neutral
"'my early morning activity screen for stocks: container ship stocks, everywhere ~  cix etc",neutral
"'with another move lower in yields, -year government bond is trading at almost %.",neutral
'dx down days in a row. only two other times in the past years. next day results. from index indicators,neutral
'rt : s&amp hasn\xe2\x80\x99t done this in years\xe2\x80\x94and it\xe2\x80\x99s a bullish sign via (h/t ) \xe2\x80\xa6,neutral
'revolving door of risks as europe appears to be recovering while slows. india picking up but china has much bigger .,neutral
'original vm article is a must-read if you have interest in cn stocks:,neutral
"""rt : icymi watch now: launch of nick eberstadt's book on hidden us unemployment crisis w/ :",neutral
"""why isn't stock market rallying sharply if trump odds improving?",neutral
"""good morning! last year, chinese stocks were down % after the first trading days, this year it's 'just'\xe2\x80\xa6",neutral
"'after months of soap opera,  ipo is on friday, with eected price of $16 to $18/share. worth it? my thoughts at",neutral
'with a link to a free book on the subject,neutral
'rt : check out presenter on discussing the bullish outside year in s&amp500 https\xe2\x80\xa6,neutral
'rt : weekly investors intelligence survey:\n\n54% bullish\n21% bearish\n\nbull ratio (0.72) highest since july,neutral
"'global growth comes w/ bigger risks from late-cycle fiscal stimulus, , globalization backlash \xe2\x80\xa6",neutral
